osm_wid,osm_nid_1,osm_nid_2,linkuse,comment
w4858185,osm31342784,osm1851322533,slowroad,"residential001.link15"
w4858185,osm102768407,osm31342784,slowroad,"residential001.link16"
w4858185,osm1851322543,osm102768407,slowroad,"residential001.link17"
w4858185,osm1851349852,osm1851322543,slowroad,"residential001.link18"
w4858185,osm31342783,osm1851349852,slowroad,"residential001.link19"
w4858185,osm484199231,osm31342783,slowroad,"residential001.link20"
w4858185,osm1851349855,osm484199231,slowroad,"residential001.link21"
w4858185,osm603855,osm1851349855,slowroad,"residential001.link22"
w4858185,osm1851322551,osm603855,slowroad,"residential001.link23"
w4858185,osm603856,osm1851322551,slowroad,"residential001.link24"
w4858185,osm1851349853,osm603856,slowroad,"residential001.link25"
w4858185,osm1851322548,osm1851349853,slowroad,"residential001.link26"
w4858185,osm484199256,osm1851322548,slowroad,"residential001.link27"
w4858185,osm1851349850,osm484199256,slowroad,"residential001.link28"
w4858185,osm484199157,osm1851349850,slowroad,"residential001.link29"
w4858196,osm540917992,osm31342786,slowroad,"Zimmerweg.link1"
w4858196,osm1611628771,osm540917992,slowroad,"Zimmerweg.link2"
w4858196,osm3800893243,osm1611628771,slowroad,"Zimmerweg.link3"
w4858196,osm558661,osm3800893243,slowroad,"Zimmerweg.link4"
w4858212,osm1018881109,osm1851322241,slowroad,"Erlenstrasse.link1"
w4858213,osm7691220365,osm603847,slowroad,"Ruesterstrasse.link1"
w4858213,osm603853,osm7691220365,slowroad,"Ruesterstrasse.link2"
w4858214,osm31342780,osm603845,slowroad,"Westendplatz.link1"
w4858214,osm2407040401,osm31342780,slowroad,"Westendplatz.link2"
w4858214,osm31342778,osm2407040401,slowroad,"Westendplatz.link3"
w4858214,osm31342779,osm31342778,slowroad,"Westendplatz.link4"
w4858214,osm31342782,osm31342779,slowroad,"Westendplatz.link5"
w4858215,osm603847,osm603845,slowroad,"Westendplatz001.link1"
w4858216,osm2408170751,osm311842642,slowroad,"Feuerbachstrasse.link1"
w4858216,osm1018918572,osm2408170751,slowroad,"Feuerbachstrasse.link2"
w4858216,osm31342781,osm1018918572,slowroad,"Feuerbachstrasse.link3"
w4858217,osm3201830536,osm31342797,slowroad,"Barckhausstrasse.link1"
w4858217,osm31342798,osm3201830536,slowroad,"Barckhausstrasse.link2"
w4858219,osm2407040554,osm520436,slowroad,"Savignystrasse.link1"
w4858219,osm603819,osm2407040554,slowroad,"Savignystrasse.link2"
w4858219,osm603820,osm603819,slowroad,"Savignystrasse.link3"
w4858219,osm2407040522,osm603820,slowroad,"Savignystrasse.link4"
